Matter-Rover-Vehicle,7
Matter-Metalloid-Nonmetal,0
Matter-Metalloid-Element,0
Matter-Tephra-ExtrusiveRock,0
Matter-Tephra-VolcanicRock,0
Matter-Airplane-Aircraft,0
Matter-PM2point5-Particulate,0
Matter-Needleleaf-Vegetation,7
Matter-Alluvium-Sediment,5
Matter-Cation-Ion,0
Matter-Pollen-Particulate,0
Matter-Pollen-Vegetation,7
Matter-Biodiesel-Biofuel,0
Matter-Wood-WoodDebris,2
Matter-Wood-Biomass,9
Matter-Tree-Vegetation,7
Matter-Tree-DouglasFir,4
Matter-Tree-TreeRing,0
Matter-Tree-PonderosaPine,0
Matter-Tree-Mangrove,4
Matter-Tree-Graph,0
Matter-Tree-DecisionTree,0
Matter-Spray-Aerosol,0
Matter-Metal-AlkaliMetal,0
Matter-Metal-HeavyMetal,0
Matter-Metal-Nonmetal,0
Matter-Metal-Metalloid,0
Matter-Metal-TransitionMetal,0
Matter-Metal-TraceMetal,0
Matter-Metal-Element,0
Matter-Andesite-VolcanicRock,0
Matter-Broadleaf-Vegetation,7
Matter-Temperature-EquivalentTemperature,11
Matter-Temperature-ThermalClimate,11
Matter-Temperature-ThermodynamicQuantity,0
Matter-Temperature-VirtualTemperature,11
Matter-Temperature-PseudoEquivalentPotentialTemperature,11
Matter-Temperature-ElectronTemperature,11
Matter-Temperature-BrightnessTemperature,11
Matter-Temperature-MeltingPoint,11
Matter-Temperature-WetBulbTemperature,0
Matter-Temperature-ColdestMonth,0
Matter-Temperature-DewPoint,0
Matter-Temperature-TotalTemperature,0
Matter-Temperature-ColdestMonthTemperature,11
Matter-Temperature-BoilingPoint,0
Matter-Temperature-KaplanSSTIndex,11
Matter-Temperature-DryBulbTemperature,11
Matter-Temperature-IonTemperature,11
Matter-Temperature-TemperatureRange,11
Matter-Geothermal-RenewableEnergySource,2
Matter-Sclerophyll-Vegetation,7
Matter-Nonmetal-Metalloid,0
Matter-Nonmetal-Element,0
Matter-Pressure-PressureTendency,1
Matter-Pressure-BarometricPressure,0
Matter-Pressure-AcousticWave,8
Matter-Pressure-Force,0
Matter-Pressure-Area,0
Matter-Pressure-DifferentialPressure,0
Matter-Pressure-HydrostaticPressure,0
Matter-Pressure-StaticPressure,0
Matter-Pressure-TotalPressure,0
Matter-Pressure-HighPressure,3
Matter-Pressure-Ratio,8
Matter-PM10-Particulate,0
Matter-Serpentinization-Serpentinite,0
Matter-Serpentinization-Metamorphic,0
Matter-Felsic-Mafic,0
Matter-Sand-Sediment,5
Matter-Sand-SandHaze,0
Matter-Sand-Dune,0
Matter-Loess-Sediment,5
Matter-DO-DissolvedOxygen,1
Matter-Detritus-Biomass,9
Matter-Electron-ElectronTemperature,11
Matter-Trachyte-VolcanicRock,0
Matter-Trailer-Vehicle,7
Matter-Exotic-Vegetation,7
Matter-Communications-CommunicationsEquipment,7
Matter-Communications-Communication,2
Matter-Obsidian-ExtrusiveRock,0
Matter-Rhyolite-VolcanicRock,0
Matter-Litter-Biomass,9
Matter-Chondrite-Meteorite,0
Matter-Dew-LiquidWater,0
Matter-Aerosol-JungeAerosolLayer,1
Matter-Aerosol-SuspendedSubstance,3
Matter-Product-UnitDefinedByProduct,0
Matter-Product-Yield,9
Matter-Product-MaterialThing,12
Matter-Product-Multiplication,0
Matter-Food-Honey,3
Matter-Food-Biomass,9
Matter-Food-Feed,3
Matter-Transmission-MediumWaveInteractionProcess,6
Matter-Communication-HumanActivity,103
Matter-Communication-Signal,3
Matter-Communication-Communications,9
Matter-Communication-Receive,3
Matter-Ship-Vehicle,7
Matter-Drop-LiquidWater,0
Matter-Drop-Decrease,0
Matter-Drop-CloudDrop,0
Matter-Fuel-Biofuel,0
Matter-Fuel-Gasification,0
Matter-Rock-Petrology,6
Matter-Rock-Lithosphere,2
Matter-Rock-Breccia,0
Matter-Rock-Melange,0
Matter-Rock-SolidSubstance,0
Matter-Rock-Xenolith,0
Matter-Rock-Regolith,0
Matter-Honey-Food,3
Matter-Ethanol-Biofuel,0
Matter-Atmophile-Element,0
Matter-Groundwater-LiquidWater,0
Matter-Groundwater-PlanetarySurface,0
Matter-Supply-Product,21
Matter-Pluton-PlutonicRock,0
Matter-Car-Vehicle,7
Matter-Erosion-TerrigenousSediment,4
Matter-Inorganic-InorganicSubstance,0
Matter-Inorganic-ChemicalSubstance,9
Matter-Transmit-Communication,2
Matter-Proton-Neutron,0
Matter-Proton-Nucleon,0
Matter-Antenna-CommunicationsEquipment,7
Matter-Humus-Biomass,9
Matter-Gravel-Sediment,5
Matter-Molasse-PeripheralForelandBasin,0
Matter-Dome-GeometricalObject_3D,13
Matter-Smoke-SuspendedSubstance,3
Matter-Colluvium-Sediment,5
Matter-Compound-InorganicCompound,0
Matter-Compound-ChemicalCompound,0
Matter-Compound-Chemical,0
