Phenomena-Cloud-BillowCloud,0
Phenomena-Cloud-MeteorologicalPhenomena,18
Phenomena-Cloud-OrographicCloud,0
Phenomena-Cloud-Cumulus,0
Phenomena-Cloud-Cumulonimbus,0
Phenomena-Cloud-AnvilCloud,0
Phenomena-Cloud-Cirrus,0
Phenomena-Cloud-Nacreous,0
Phenomena-Cloud-Stratiform,0
Phenomena-Cloud-Ice,1
Phenomena-Cloud-SelfCloud,0
Phenomena-Cloud-LenticularCloud,0
Phenomena-EcologicalDynamics-TrophicDynamics,0
Phenomena-EcologicalDynamics-Mutation,0
Phenomena-EcologicalDynamics-Predation,0
Phenomena-EcologicalDynamics-Overpopulation,0
Phenomena-EcologicalDynamics-Evolution,0
Phenomena-EcologicalDynamics-Adaptation,0
Phenomena-EcologicalDynamics-Bioaccumulation,0
Phenomena-EcologicalDynamics-EcologicalPhenomena,0
Phenomena-EcologicalDynamics-Speciation,0
Phenomena-EcologicalDynamics-Dominance,0
Phenomena-EcologicalDynamics-Bioconcentration,0
Phenomena-EcologicalDynamics-NaturalSelection,0
Phenomena-EcologicalDynamics-Mutualism,0
Phenomena-EcologicalDynamics-EndangeredSpecies,0
Phenomena-EcologicalDynamics-Selection,0
Phenomena-SystemStateChange-Dissipate,0
Phenomena-SystemStateChange-Loss,0
Phenomena-SystemStateChange-Transformation,0
Phenomena-SystemStateChange-Variability,0
Phenomena-SystemStateChange-ErrorPropagation,0
Phenomena-SystemStateChange-Disruption,0
Phenomena-SystemStateChange-Decay,0
Phenomena-SystemStateChange-Maturation,0
Phenomena-SystemStateChange-Destruction,0
Phenomena-SystemStateChange-Decrease,0
Phenomena-SystemStateChange-Retreat,0
Phenomena-SystemStateChange-Interaction,0
Phenomena-SystemStateChange-Interruption,0
Phenomena-SystemStateChange-Collapse,2
Phenomena-SystemStateChange-Emergent,0
Phenomena-SystemStateChange-Change,0
Phenomena-SystemStateChange-Removal,1
Phenomena-SystemStateChange-Variation,0
Phenomena-SystemStateChange-Oscillation,2
Phenomena-SystemStateChange-Return,0
Phenomena-SystemStateChange-Decouple,0
